,ID,DIRECTOR_ID
3811,JHL11,JHL
3812,JHL12,JHL
3813,JHL17,JHL
3814,JHL20,JHL
3815,JnD6,JnD
3816,JnD10,JnD
3817,JnD11,JnD
3818,JnD16,JnD
3819,JnD21,JnD
3820,JnD26,JnD
3821,JnD28,JnD
3822,JnD31,JnD
3823,JnD33,JnD
3824,JnD36,JnD
3825,JnD41,JnD
3826,LSh1,LSh
3827,NSm10,NSm
3828,OW1,OW
3829,OW2,OW
3830,OW3,OW
3831,OW4,OW
3832,OW5,OW
3833,OW6,OW
3834,OW7,OW
3835,OW8,OW
3836,OW9,OW
3837,OW10,OW
3838,OW11,OW
3839,OW12,OW
3840,OW13,OW
3841,PLi10,PLi
3842,PS1,PS
3843,PS2,PS
3844,PS3,PS
3845,PS4,PS
3846,PS5,PS
3847,PS6,PS
3848,PS7,PS
3849,PS8,PS
3850,PS9,PS
3851,PS13,PS
3852,PS20,PS
3853,PS21,PS
3854,PS22,PS
3855,TBs2,TBs
3856,TBs4,TBs
3857,TBs6,TBs
3858,TBs8,TBs
3859,TBs10,TBs
3860,TBs12,TBs
3861,TBs14,TBs
3862,TBs16,TBs
3863,TBs20,TBs
3864,TBs28,TBs
3865,TBs40,TBs
3866,TBs46,TBs
3867,TBs48,TBs
3868,TBs50,TBs
3869,TBs52,TBs
3870,xCa10,xCa
3871,BaD9,BaD
3872,BaD13,BaD
3873,BaD16,BaD
3874,BaD22,BaD
3875,BaD25,BaD
3876,BaD26,BaD
3877,BaD28,BaD
3878,BaD29,BaD
3879,BaD35,BaD
3880,BaD39,BaD
3881,BBo10,BBo
3882,BBo20,BBo
3883,BBo27,BBo
3884,BBo30,BBo
3885,BBo40,BBo
3886,BBo50,BBo
3887,BSh10,BSh
3888,DBy1,DBy
3889,DBy2,DBy
3890,DBy4,DBy
3891,DBy5,DBy
3892,DBy10,DBy
3893,DMi5,DMi
3894,DMi10,DMi
3895,DMi15,DMi
3896,DMi20,DMi
3897,DMi25,DMi
3898,DMi27,DMi
3899,DMi28,DMi
3900,DMi30,DMi
3901,DMi32,DMi
3902,DMi35,DMi
3903,DMi45,DMi
3904,GSy4,GSy
3905,GSy5,GSy
3906,GSy7,GSy
3907,GSy9,GSy
3908,GSy10,GSy
3909,GSy11,GSy
3910,GSy13,GSy
3911,GSy16,GSy
3912,GSy17,GSy
3913,GSy30,GSy
3914,GSy40,GSy
3915,IrR5,IrR
3916,IrR6,IrR
3917,IrR8,IrR
3918,IrR10,IrR
3919,IrR12,IrR
3920,IrR16,IrR
3921,IrR18,IrR
3922,IrR20,IrR
3923,IrR23,IrR
3924,IrR27,IrR
3925,IrR30,IrR
3926,IrR32,IrR
3927,IrR50,IrR
3928,IH1,IH
3929,IH2,IH
3930,IH3,IH
3931,IH4,IH
3932,IH11,IH
3933,IH12,IH
3934,IH14,IH
3935,IH15,IH
3936,IH16,IH
3937,IH17,IH
3938,IH18,IH
3939,IH19,IH
3940,IH20,IH
3941,IH22,IH
3942,IH23,IH
3943,IH25,IH
3944,IH26,IH
3945,IH27,IH
3946,IH28,IH
3947,IH29,IH
3948,IH30,IH
3949,IH31,IH
3950,IH34,IH
3951,IH35,IH
3952,IH38,IH
3953,IH39,IH
3954,IH42,IH
3955,IH43,IH
3956,IH45,IH
3957,IH47,IH
3958,IH50,IH
3959,KuH10,KuH
3960,KuH20,KuH
3961,KuH25,KuH
3962,KuH29,KuH
3963,LaC10,LaC
3964,LaC20,LaC
3965,LaC25,LaC
3966,LaC35,LaC
3967,LHo1,LHo
3968,LHo2,LHo
3969,LHo3,LHo
3970,PaJ2,PaJ
3972,PaJ5,PaJ
3973,PaJ10,PaJ
3974,PaJ12,PaJ
3975,PaJ15,PaJ
3976,PaJ18,PaJ
3977,PaJ22,PaJ
3978,PaJ26,PaJ
3979,PaJ28,PaJ
3980,PaJ55,PaJ
3981,PaJ60,PaJ
3982,ReC1,ReC
3983,ReC4,ReC
3984,ReC5,ReC
3985,RMp10,RMp
3986,RMp13,RMp
3987,RMp15,RMp
3988,RMp25,RMp
3989,RMp28,RMp
3990,RMp50,RMp
3991,RMp53,RMp
3992,StH3,StH
3993,StH5,StH
3994,StH10,StH
3995,StH13,StH
3996,StH15,StH
3997,StH18,StH
3998,StH20,StH
3999,StH23,StH
4000,StH30,StH
4001,TTz2,TTz
4002,TTz4,TTz
4003,TTz6,TTz
4004,TTz8,TTz
4005,TTz9,TTz
4006,TTz10,TTz
4007,TTz11,TTz
4008,TTz15,TTz
4009,TTz20,TTz
4010,VdS2,VdS
4011,VdS4,VdS
4012,VdS5,VdS
4013,VdS6,VdS
4014,VdS7,VdS
4015,VdS8,VdS
4016,VdS13,VdS
4017,VdS14,VdS
4018,VdS15,VdS
4019,VdS17,VdS
4020,VdS18,VdS
4021,VdS21,VdS
4022,VdS24,VdS
4023,WlM10,WlM
4024,xRi10,xRi
4025,ALe1,ALe
4026,ALe2,ALe
4027,ALe4,ALe
4028,ALe7,ALe
4029,AnM16,AnM
4030,AnM17,AnM
4031,AnM20,AnM
4032,AnM22,AnM
4033,AnM24,AnM
4034,AnM25,AnM
4035,AnM27,AnM
4036,AnM28,AnM
4037,AnM30,AnM
4038,AnM32,AnM
4039,AnM33,AnM
4040,AnM34,AnM
4041,AnM35,AnM
4042,AnM37,AnM
4043,AnM40,AnM
4044,ASj10,ASj
4045,ASj15,ASj
4046,ASj20,ASj
4047,ASj25,ASj
4048,ASj30,ASj
4049,ASj35,ASj
4050,ASj40,ASj
4051,ASj45,ASj
4052,ASj50,ASj
4053,ChF3,ChF
4054,ChF7,ChF
4055,ChF10,ChF
4056,DL1,DL
4057,DL3,DL
4058,DL4,DL
4059,DL5,DL
4060,DL6,DL
4061,DL7,DL
4062,DL9,DL
4063,DL10,DL
4064,DL11,DL
4065,DL12,DL
4066,DL13,DL
4067,DL14,DL
4068,DL15,DL
4069,DL16,DL
4070,FZ3,FZ
4071,FZ6,FZ
4072,FZ8,FZ
4074,FZ10,FZ
4075,FZ11,FZ
4076,FZ12,FZ
4077,FZ13,FZ
4078,FZ14,FZ
4079,FZ15,FZ
4080,FZ17,FZ
4081,FZ18,FZ
4082,FZ19,FZ
4083,FZ20,FZ
4084,FZ20ZZ,FZ20ZZ
4085,FZ21,FZ
4086,GLa2,GLa
4087,GLa10,GLa
4088,GoA10,GoA
4089,HGC2,HGC
4090,HGC3,HGC
4091,HGC5,HGC
4092,HGC6,HGC
4093,HGC14,HGC
4094,HGC16,HGC
4095,HGC17,HGC
4096,HGC19,HGC
4097,IRa4,IRa
4098,IRa5,IRa
4099,IRa10,IRa
4100,IRa12,IRa
4101,IRa14,IRa
4102,JD7,JD
4103,JD8,JD
4104,JD10,JD
4105,JD12,JD
4106,JD14,JD
4107,JD15,JD
4108,JD16,JD
4109,JD17,JD
4110,JD25,JD
4111,JD30,JD
4112,JeY5,JeY
4113,JeY10,JeY
4114,JeY30,JeY
4115,JeY35,JeY
4116,JqB5,JqB
4117,JqB10,JqB
4118,JqB15,JqB
4119,JqB18,JqB
4120,JqB20,JqB
4121,JqB22,JqB
4122,JqB23,JqB
4123,JqB25,JqB
4124,JqB28,JqB
4125,JqB33,JqB
4126,JqB38,JqB
4127,LAr2,LAr
4128,LAr3,LAr
4129,LAr4,LAr
4130,LAr5,LAr
4131,LAr8,LAr
4132,LuV1,LuV
4133,LuV2,LuV
4134,LuV3,LuV
4135,LuV20,LuV
4136,LuV30,LuV
4137,LuV40,LuV
4138,LuV50,LuV
4139,LuV60,LuV
4140,LuV64,LuV
4141,LuV68,LuV
4142,LuV70,LuV
4143,LuV80,LuV
4144,MiG3,MiG
4145,MiG5,MiG
4146,MiG7,MiG
4147,MiG9,MiG
4148,MiG11,MiG
4149,MiG13,MiG
4150,MiG15,MiG
4151,MiG17,MiG
4152,MiG19,MiG
4153,MiG21,MiG
4154,MiG23,MiG
4155,MiG25,MiG
4156,MiG27,MiG
4157,MiG29,MiG
4158,MiG30,MiG
4159,MiG32,MiG
4160,MiG35,MiG
4161,MiG39,MiG
4162,MiG45,MiG
4163,MiG50,MiG
4164,VSh7,VSh
4165,VSh9,VSh
4166,VSh10,VSh
4167,VSh15,VSh
4168,VSh23,VSh
4169,VSh25,VSh
4170,VSh27,VSh
4171,WFx10,WFx
4172,xSe10,xSe
4173,AkK1,AkK
4174,AkK2,AkK
4175,AkK4,AkK
4176,AkK5,AkK
4177,AkK6,AkK
4178,AkK7,AkK
4179,AkK8,AkK
4180,AkK9,AkK
4181,AkK10,AkK
4182,AkK11,AkK
4183,AkK12,AkK
4184,AkK13,AkK
4185,AkK14,AkK
4186,AkK15,AkK
4187,AkK16,AkK
4188,AkK17,AkK
4189,AkK18,AkK
4190,AkK19,AkK
4191,AkK20,AkK
4192,AkK21,AkK
4193,AkK22,AkK
4194,AkK23,AkK
4195,AkK24,AkK
4196,AkK25,AkK
4197,AkK26,AkK
4198,AkK27,AkK
4199,AkK28,AkK
4200,AkK29,AkK
4201,AkK30,AkK
4202,AkK31,AkK
4203,ChW2,ChW
4204,ChW3,ChW
4205,ChW4,ChW
4206,ChW6,ChW
4207,ChW7,ChW
4208,ChW8,ChW
4209,ChW12,ChW
4210,ChW16,ChW
4211,ChW18,ChW
4212,ChW22,ChW
4213,ChW25,ChW
4214,FLd5,FLd
4215,FLd7,FLd
4216,FLd10,FLd
4217,FLd15,FLd
4218,FLd18,FLd
4219,FLd20,FLd
4220,FLd25,FLd
4221,FLd27,FLd
4222,FLd30,FLd
4223,FLd35,FLd
4224,FLd37,FLd
4225,FWx10,FWx
4226,FWx15,FWx
4227,FWx18,FWx
4228,FWx20,FWx
4229,FWx30,FWx
4230,GSm10,GSm
4231,HeL10,HeL
4232,HeL20,HeL
4233,HeL23,HeL
4234,HeL30,HeL
4235,HeL33,HeL
4236,HeL36,HeL
4237,HeL40,HeL
4238,HeL43,HeL
4239,HeL46,HeL
4240,HeL50,HeL
4241,HSc5,HSc
4242,HSc7,HSc
4243,HSc15,HSc
4244,HSh5,HSh
4245,HSh10,HSh
4246,HuJ5,HuJ
4247,HuJ10,HuJ
4248,MRs1,MRs
4249,MRs2,MRs
4250,MRs4,MRs
4251,MRs13,MRs
4252,MRs6,MRs
4253,MRs21,MRs
4254,MRs25,MRs
4255,MRs26,MRs
4257,MRs32,MRs
4258,MRs36,MRs
4259,MRs37,MRs
4260,MRs39,MRs
4261,MRs41,MRs
4262,MRb43,MRb
4263,PBi10,PBi
4264,PHy6,PHy
4265,PHy7,PHy
4266,PHy9,PHy
4267,PHy12,PHy
4268,PHy15,PHy
4269,PHy20,PHy
4270,PHy25,PHy
4271,PHy28,PHy
4272,PHy29,PHy
4273,PHy31,PHy
4274,PHy35,PHy
4275,PHy39,PHy
4276,RCl1,RCl
4277,RCl4,RCl
4278,RCl5,RCl
4279,RCl7,RCl
4280,RCl13,RCl
4281,RtB1,RtB
4282,RtB3,RtB
4283,RtB8,RtB
4284,RtB10,RtB
4285,RtB12,RtB
4286,RtB15,RtB
4287,RtB16,RtB
4288,RtB17,RtB
4289,RtB24,RtB
4290,RtB26,RtB
4291,RtB30,RtB
4292,RtB32,RtB
4293,RtB43,RtB
4294,SGi2,SGi
4295,SGi3,SGi
4296,SGi4,SGi
4297,SGi6,SGi
4298,SGi8,SGi
4299,SGi14,SGi
4300,SGi18,SGi
4301,SGi30,SGi
4302,VGu10,VGu
4303,VGu12,VGu
4304,VGu19,VGu
4305,VGu23,VGu
4306,VGu25,VGu
4307,VGu29,VGu
4308,VGu34,VGu
4309,VGu36,VGu
4310,VGu40,VGu
4311,VM1,VM
4312,VM3,VM
4313,VM4,VM
4314,VM5,VM
4315,VM7,VM
4316,VM8,VM
4317,VM9,VM
4318,VM10,VM
4319,VM11,VM
4320,VM13,VM
4321,VM15,VM
4322,VM17,VM
4323,VM19,VM
4324,VM21,VM
4325,VM22,VM
4326,VM28,VM
4327,VM32,VM
4328,VM33,VM
4329,WiC30,WiC
4330,WiC50,WiC
4331,WiC51,WiC
4332,WiC55,WiC
4333,WiC60,WiC
4334,WiC70,WiC
4335,WiC90,WiC
4336,Z4310,Z
4337,AMs20,AMs
4338,AMs25,AMs
4339,AMs40,AMs
4340,AMs50,AMs
4341,ChC4,ChC
4342,ChC9,ChC
4343,ChC11,ChC
4344,ChC30,ChC
4345,ClO10,ClO
4346,DSy1,DSy
4347,EAB8,EAB
4348,EAB10,EAB
4349,ECl10,ECl
4350,JeD10,JeD
4351,LAl2,LAl
4352,LAl4,LAl
4354,LAl17,LAl
4355,LOl1,LOl
4356,LOl2,LOl
4357,LOl3,LOl
4358,LOl4,LOl
4359,MAu10,MAu
4360,PhK4,PhK
4361,PhK7,PhK
4362,PhK11,PhK
4363,PhK25,PhK
4364,PhK27,PhK
4365,PhK28,PhK
4366,PhK33,PhK
4367,PhK39,PhK
4368,Phk40,Phk
4369,PhK42,PhK
4370,PhK46,PhK
4371,PhK50,PhK
4372,RBt1,RBt
4373,RBt6,RBt
4374,RBt17,RBt
4375,RBt20,RBt
4376,RLB9,RLB
4377,RLB10,RLB
4378,RLB12,RLB
4379,RLB22,RLB
4380,RWh8,RWh
4381,RWh10,RWh
4382,RWh15,RWh
4383,RWh20,RWh
4384,RWh50,RWh
4385,RWi1,RWi
4386,RWi2,RWi
4387,RWi3,RWi
4388,RWi4,RWi
4389,RWi7,RWi
4390,RWi9,RWi
4391,RWi12,RWi
4392,RWi13,RWi
4393,RWi19,RWi
4394,RWi24,RWi
4395,RWi25,RWi
4396,RWi28,RWi
4397,RWi29,RWi
4398,RWi31,RWi
4399,RWi32,RWi
4400,RWi33,RWi
4401,RWi34,RWi
4402,RWi36,RWi
4403,RWi37,RWi
4404,RWi38,RWi
4405,SNe3,SNe
4406,SNe8,SNe
4407,SNe10,SNe
4408,xPe10,xPe
4409,xPe20,xPe
4410,ChD10,ChD
4411,CoB1,CoB
4412,CoB3,CoB
4413,CoB5,CoB
4414,CoB6,CoB
4415,CoB15,CoB
4417,DS1,DS
4418,DS5,DS
4419,DS6,DS
4420,DS8,DS
4421,DS9,DS
4422,DS10,DS
4423,DS13,DS
4424,DS16,DS
4425,DS17,DS
4426,DS23,DS
4427,DS27,DS
4428,DS28,DS
4429,DS30,DS
4430,DS32,DS
4431,DS33,DS
4432,DS35,DS
4433,DS36,DS
4434,DS37,DS
4435,DS38,DS
4436,DS40,DS
4437,DS49,DS
4438,DS50,DS
4439,EK1,EK
4440,EK2,EK
4441,EK3,EK
4442,EK4,EK
4443,EK5,EK
4444,EK6,EK
4445,EK7,EK
4446,EK9,EK
4447,EK10,EK
4448,EK11,EK
4449,EK12,EK
4450,EK14,EK
4451,EK15,EK
4452,EK18,EK
4453,EK20,EK
4454,FdC2,FdC
4455,FdC14,FdC
4456,FdC16,FdC
4457,FdC19,FdC
4458,FdC23,FdC
4459,GS3,GS
4460,GS6,GS
4461,GS7,GS
4462,GS9,GS
4463,GS12,GS
4464,GS16,GS
4465,HaW4,HaW
4466,HaW9,HaW
4467,InB1,InB
4468,InB2,InB
4469,InB3,InB
4470,InB4,InB
4471,InB5,InB
4472,InB6,InB
4473,InB7,InB
4474,InB8,InB
4475,InB9,InB
4476,InB11,InB
4477,InB12,InB
4478,InB13,InB
4479,InB14,InB
4480,InB15,InB
4481,InB16,InB
4482,InB17,InB
4483,InB18,InB
4484,InB20,InB
4485,InB21,InB
4486,InB22,InB
4487,InB23,InB
4488,InB24,InB
4489,InB25,InB
4490,InB27,InB
4491,InB28,InB
4492,InB29,InB
4493,InB31,InB
4494,InB32,InB
4495,InB33,InB
4496,InB34,InB
4497,InB35,InB
4498,InB37,InB
4499,InB41,InB
4500,InB50,InB
4501,IBe4,IBe
4502,IBe10,IBe
4503,IBe16,IBe
4504,MNo10,MNo
4505,MSf10,MSf
4506,MSf15,MSf
4507,PiG10,PiG
4508,PiG20,PiG
4509,PiG30,PiG
4510,PiG40,PiG
4511,PiG50,PiG
4512,PiG60,PiG
4513,PiG70,PiG
4514,RHa3,RHa
4515,RHa4,RHa
4516,RHa5,RHa
4517,RHa8,RHa
4518,RHa9,RHa
4519,RHa10,RHa
4520,RHa11,RHa
4521,RRo1,RRo
4522,RRo5,RRo
4523,RRo8,RRo
4524,RRo9,RRo
4525,RRo12,RRo
4526,RRo15,RRo
4527,RRo16,RRo
4528,RRo18,RRo
4529,RRo20,RRo
4530,WlB10,WlB
4531,WlB12,WlB
4532,WlB14,WlB
4533,WlB17,WlB
4534,WlB20,WlB
4535,WRh10,WRh
4536,AxJ6,AxJ
4537,DuN1,DuN
4538,DuN2,DuN
4539,GLm10,GLm
4540,HaC10,HaC
4541,HRi10,HRi
4542,IMo10,IMo
4543,ISt9,ISt
4544,ISt10,ISt
4545,ISt11,ISt
4546,ISt20,ISt
4547,ISt24,ISt
4548,ISt26,ISt
4549,ISt29,ISt
4550,ISt30,ISt
4551,ISt31,ISt
4552,ISt33,ISt
4553,ISt36,ISt
4554,ISt38,ISt
4555,ISt40,ISt
4556,ISt42,ISt
4557,JLM2,JLM
4558,JLM3,JLM
4559,JLM5,JLM
4560,JLM6,JLM
4561,JLM8,JLM
4562,JLM9,JLM
4563,JLM10,JLM
4564,JLM11,JLM
4565,JLM12,JLM
4566,JLM13,JLM
4567,JLM14,JLM
4568,JLM15,JLM
4569,JLM16,JLM
4570,JLM17,JLM
4571,JLM20,JLM
4572,KeA10,KeA
4573,KeA19,KeA
4574,KeA23,KeA
4575,KeA25,KeA
4576,KeA26,KeA
4577,KeA29,KeA
4578,KeA30,KeA
4579,KeA31,KeA
4580,KeA32,KeA
4581,KeA34,KeA
4582,KeA36,KeA
4583,KeA38,KeA
4584,KeA43,KeA
4585,LZa10,LZa
4586,LZa20,LZa
4587,LZa25,LZa
4588,MxS5,MxS
4589,MxS10,MxS
4590,MxS12,MxS
4591,PUs1,PUs
4592,PUs2,PUs
4593,PUs3,PUs
4594,PUs4,PUs
4595,PUs5,PUs
4596,PUs6,PUs
4597,PUs7,PUs
4598,RcF10,RcF
4599,RcF12,RcF
4600,RcF20,RcF
4601,RcF30,RcF
4602,RcF34,RcF
4603,RcF40,RcF
4604,RiF4,RiF
4605,RiF10,RiF
4606,RiF11,RiF
4607,RiF13,RiF
4608,RiF15,RiF
4609,RiF18,RiF
4610,RiF20,RiF
4611,RiF21,RiF
4612,RiF22,RiF
4613,RiF24,RiF
4614,RiF25,RiF
4615,RiF26,RiF
4616,RiF27,RiF
4617,RiF28,RiF
4618,RiF30,RiF
4619,RiF33,RiF
4620,RiF35,RiF
4621,RiF36,RiF
4622,RiF39,RiF
4623,RiF41,RiF
4624,RiF42,RiF
4625,RiF47,RiF
4626,RiF48,RiF
4627,RiF52,RiF
4628,RMo1,RMo
4629,RMo2,RMo
4630,RMo3,RMo
4631,WGo10,WGo
4632,WS1,WS
4633,WS5,WS
4634,AlT10,AlT
4635,BrW5,BrW
4636,BrW8,BrW
4637,BrW10,BrW
4638,BrW13,BrW
4639,BrW16,BrW
4640,BrW100,BrW
4641,BrW101,BrW
4642,BVo10,BVo
4643,DHa1,DHa
4644,DHa2,DHa
4645,DHa3,DHa
4646,DHa5,DHa
4647,DHa7,DHa
4648,GSK1,GSK
4649,JaH8,JaH
4650,JaH16,JaH
4651,JaH20,JaH
4652,JaH22,JaH
4653,JaH24,JaH
4654,JEG10,JEG
4655,LGt10,LGt
4656,LGt12,LGt
4657,LGt14,LGt
4658,LGt19,LGt
4659,LGt23,LGt
4660,LGt25,LGt
4661,LGt31,LGt
4662,LGt32,LGt
4663,LGt33,LGt
4664,LGt40,LGt
4665,LGt45,LGt
4666,NR1,NR
4667,NR2,NR
4669,NR4,NR
4670,NR5,NR
4671,NR6,NR
4672,NR7,NR
4673,NR8,NR
4674,NR10,NR
4675,NR11,NR
4676,NR14,NR
4677,NR19,NR
4678,NR20,NR
4679,RoN3,RoN
4680,RoN4,RoN
4681,RoN5,RoN
4682,RoN8,RoN
4683,RoN9,RoN
4684,RoN16,RoN
4685,RoN17,RoN
4686,RoN18,RoN
4687,RoN22,RoN
4688,RoN28,RoN
4689,RoN30,RoN
4690,RoN32,RoN
4691,RoR1,RoR
4692,RoR2,RoR
4693,RoR3,RoR
4694,RoR4,RoR
4695,RoR5,RoR
4696,RoR6,RoR
4697,RoR8,RoR
4698,RoR10,RoR
4699,RoR25,RoR
4700,GdS2,GdS
4701,GdS4,GdS
4702,JPM5,JPM
4703,JPM10,JPM
4704,JPM15,JPM
4705,JPM20,JPM
4706,JPM25,JPM
4707,TFi3,TFi
4708,TFi8,TFi
4709,TFi9,TFi
4710,TFi10,TFi
4711,TFi11,TFi
4712,TFi12,TFi
4713,TFi15,TFi
4714,TFi20,TFi
4715,TFi24,TFi
4716,TFi25,TFi
4717,TFi30,TFi
4718,TFi33,TFi
4719,TFi35,TFi
4720,TFi40,TFi
4721,Z4710,Z
4722,APo10,APo
4723,APo40,APo
4724,APo43,APo
4725,BeK10,BeK
4726,CTB10,CTB
4727,CTB15,CTB
4728,CTB16,CTB
4729,CTB25,CTB
4730,GoP5,GoP
4731,GoP12,GoP
4732,GoP15,GoP
4733,GoP25,GoP
4734,HCs1,HCs
4735,HCs2,HCs
4736,HCs3,HCs
4737,HCs4,HCs
4738,HCs5,HCs
4739,HCs6,HCs
4740,IGg10,IGg
4741,JLo3,JLo
4742,JLo4,JLo
4743,JLo8,JLo
4744,JLo11,JLo
4745,JLo13,JLo
4746,JLo14,JLo
4747,JLo15,JLo
4748,JLo17,JLo
4749,JLo18,JLo
4750,JLo22,JLo
4751,JLo23,JLo
4752,JLo24,JLo
4753,JLo25,JLo
4754,JLo26,JLo
4755,JLo27,JLo
4756,JLo35,JLo
4757,JLo30,JLo
4758,JPL10,JPL
4759,JqA10,JqA
4760,JqA20,JqA
4761,JqA30,JqA
4762,JqA40,JqA
4763,LCs10,LCs
4764,LRF10,LRF
4765,LRF15,LRF
4766,LRF20,LRF
4767,LRF25,LRF
4768,LRF30,LRF
4769,RaT1,RaT
4770,RaT9,RaT
4771,RaT14,RaT
4772,RaT16,RaT
4773,RaT20,RaT
4774,RaT21,RaT
4775,RaT22,RaT
4776,RaT26,RaT
4777,RaT30,RaT
4778,RaT36,RaT
4779,RaT38,RaT
4780,RaT42,RaT
4781,RaT46,RaT
4782,RdM8,RdM
4783,RdM10,RdM
4784,RdM18,RdM
4785,RdM20,RdM
4786,RdM30,RdM
4787,SIC10,SIC
4788,TYg2,TYg
4789,TYg8,TYg
4790,TYg12,TYg
4791,TYg17,TYg
4792,TYg18,TYg
4793,TYg20,TYg
4794,TYg21,TYg
4795,TYg25,TYg
4796,TYg40,TYg
4797,WAr30,WAr
4798,WAr40,WAr
4799,WAr42,WAr
4800,WAr44,WAr
4801,WAr46,WAr
4802,WAr50,WAr
4803,WAr54,WAr
4804,xAb1,xAb
4805,xFa10,xFa
4806,xHu10,xHu
4807,ACy10,ACy
4808,ACy14,ACy
4809,ACy16,ACy
4810,ACy20,ACy
4811,ACy22,ACy
4812,ACy26,ACy
4813,ACy29,ACy
4814,ACy32,ACy
4815,ACy34,ACy
4816,ACy38,ACy
4817,AlL2,AlL
4818,AlL3,AlL
4819,CLB10,CLB
4820,CLB20,CLB
4821,FBr50,FBr
4822,FBr60,FBr
4823,FlM1,FlM
4825,FlM2,FlM
4826,FlM3,FlM
4827,FlM4,FlM
4828,GFr10,GFr
4829,GFr15,GFr
4830,GFr20,GFr
4831,GFr30,GFr
4832,GFr35,GFr
4833,GFr40,GFr
4834,GFr50,GFr
4835,GFr60,GFr
4836,GKe1,GKe
4837,GKe2,GKe
4838,GKe3,GKe
4839,GKe4,GKe
4840,GKe5,GKe
4841,GKe6,GKe
4842,GKe7,GKe
4843,GKe8,GKe
4844,GKe9,GKe
4845,HKl17,HKl
4846,HKl20,HKl
4847,HKl23,HKl
4848,HKl30,HKl
4849,HKl40,HKl
4850,IGu11,IGu
4851,IGu13,IGu
4852,IGu15,IGu
4853,IGu18,IGu
4854,IGu21,IGu
4855,IGu26,IGu
4856,IGu28,IGu
4857,IGu29,IGu
4858,IGu31,IGu
4859,IGu33,IGu
4860,IvB10,IvB
4861,JpS10,JpS
4862,JT1,JT
4863,JT2,JT
4864,JT3,JT
4865,JT4,JT
4866,JT5,JT
4867,LLa5,LLa
4868,LLa10,LLa
4869,LLa20,LLa
4870,LSm10,LSm
4871,LSm13,LSm
4872,LSm17,LSm
4873,MCg10,MCg
4874,SaF13,SaF
4875,SaF19,SaF
4876,SaF20,SaF
4877,SM1,SM
4878,SM3,SM
4879,SM4,SM
4880,SM6,SM
4881,SM7,SM
4882,SM8,SM
4883,StD1,StD
4884,StD4,StD
4885,StD7,StD
4886,StD24,StD
4887,StD33,StD
4888,StD35,StD
4889,StD41,StD
4890,StD42,StD
4891,StD45,StD
4892,StD51,StD
4893,StD58,StD
4894,StD61,StD
4895,StD62,StD
4896,StD72,StD
4897,StD80,StD
4898,WlJ10,WlJ
4899,WlJ12,WlJ
4900,WlJ14,WlJ
4901,xSx10,xSx
4902,ZJu10,ZJu
4903,FF1,FF
4904,FF2,FF
4905,FF3,FF
4906,FF4,FF
4907,FF5,FF
4908,FF6,FF
4909,FF7,FF
4910,FF9,FF
4911,FF10,FF
4912,FF12,FF
4913,FF13,FF
4914,FF14,FF
4915,FF15,FF
4916,FF18,FF
4917,FF23,FF
4918,FF30,FF
4919,FF40,FF
4920,FF48,FF
4921,FF50,FF
4922,GoG10,GoG
4923,HFr18,HFr
4924,HFr20,HFr
4925,HFr30,HFr
4926,HFr50,HFr
4927,HLF10,HLF
4928,HyC10,HyC
4929,IdL1,IdL
4930,IdL2,IdL
4931,IdL3,IdL
4932,IdL4,IdL
4933,IdL5,IdL
4934,IdL10,IdL
4935,IdL11,IdL
4936,IdL20,IdL
4937,JDh5,JDh
4938,JG10,JG
4939,JG15,JG
4940,JLT2,JLT
4941,JLT12,JLT
4942,JLT15,JLT
4943,JLT17,JLT
4944,JLT19,JLT
4945,JLT21,JLT
4946,JLT24,JLT
4947,JLT27,JLT
4948,JLT29,JLT
4949,JLT32,JLT
4950,JLT34,JLT
4951,JLT35,JLT
4952,JLT36,JLT
4953,JLT39,JLT
4954,JLT40,JLT
4955,JLT50,JLT
4957,JoP2,JoP
4958,JoP20,JoP
4959,JoP25,JoP
4960,JoP28,JoP
4961,JoP40,JoP
4962,JoP41,JoP
4963,JoP42,JoP
4964,JoP43,JoP
4965,JoP44,JoP
4966,JoP50,JoP
4967,MA2,MA
4968,MA3,MA
4969,MA4,MA
4970,MA5,MA
4971,MA6,MA
4972,MA7,MA
4973,MA8,MA
4974,MA38,MA
4975,MFr1,MFr
4976,MFr2,MFr
4977,MFr5,MFr
4978,MFr13,MFr
4979,MFr16,MFr
4980,MFr20,MFr
4981,MFr23,MFr
4982,MFr29,MFr
4983,MFr33,MFr
4984,MFr40,MFr
4985,MiA6,MiA
4986,MiA7,MiA
4987,MiA8,MiA
4988,MiA11,MiA
4989,MiA17,MiA
4990,MiA18,MiA
4991,MiA21,MiA
4992,MiA22,MiA
4993,MiA24,MiA
4994,MiA25,MiA
4995,MiA27,MiA
4996,MiA35,MiA
4997,RcB1,RcB
4998,RcB3,RcB
4999,RcB5,RcB
5000,RcB8,RcB
5001,RcB9,RcB
5002,RcB12,RcB
5003,RcB13,RcB
5004,RcB14,RcB
5005,RcB15,RcB
5006,RcB16,RcB
5007,RcB17,RcB
5008,RcB18,RcB
5009,RcB19,RcB
5010,RcB21,RcB
5011,RcB25,RcB
5012,RcB30,RcB
5013,RcB40,RcB
5014,RPo10,RPo
5015,RSB1,RSB
5016,RSB5,RSB
5017,RSB8,RSB
5018,ShI15,ShI
5019,ShI20,ShI
5020,ShI23,ShI
5021,ShI40,ShI
5022,ShI41,ShI
